instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_229,18000.0,1.68,18000.0,18000.0,5.18,1.0,6.21,0.74,18000.0,0.69,12.45,18000.0,0.45,0.15,18000.0,0.29,0.15,0.73,2.97
instance_97,18000.0,7.94,18000.0,18000.0,6.65,5.18,1.76,143.98,18000.0,7.04,6.51,18000.0,1.49,1.79,18000.0,26.07,1.94,4.22,2.88
instance_43,18000.0,190.32,18000.0,18000.0,18000.0,102.58,435.84,18000.0,18000.0,157.52,722.43,18000.0,122.97,1447.83,18000.0,1414.42,561.56,243.09,319.5
instance_323,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_5,18000.0,63.3,18000.0,18000.0,138.07,89.06,164.72,18000.0,18000.0,226.28,403.38,18000.0,209.6,311.63,18000.0,702.75,222.49,144.2,115.43
instance_501,18000.0,0.17,18000.0,18000.0,0.16,0.08,0.1,0.82,18000.0,0.05,0.29,268.75,0.09,0.1,343.45,0.35,0.16,0.07,0.1
instance_52,18000.0,155.59,18000.0,18000.0,44.9,1.44,159.69,31.54,18000.0,121.32,685.88,18000.0,20.81,29.92,18000.0,13.11,2.56,160.42,5.5
instance_512,104.95,0.39,18000.0,99.22,0.32,0.16,0.03,3.77,18000.0,0.06,0.5,18000.0,0.12,0.11,18000.0,0.34,0.16,0.1,0.06
instance_83,18000.0,8.35,18000.0,18000.0,9.71,5.58,5.07,141.73,18000.0,25.08,27.36,18000.0,3.94,1.99,18000.0,21.45,2.45,5.6,8.12
instance_567,18000.0,96.09,18000.0,18000.0,73.12,301.91,55.05,18000.0,18000.0,18000.0,18000.0,18000.0,72.75,70.71,18000.0,18000.0,361.23,18000.0,64.8
instance_429,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.26,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.69,18000.0,18000.0,18000.0
instance_98,18000.0,353.72,18000.0,18000.0,508.11,333.13,18000.0,1440.28,18000.0,318.33,285.01,18000.0,643.87,185.54,18000.0,265.5,540.88,353.17,415.37
instance_84,18000.0,34.55,18000.0,18000.0,30.6,28.01,9.24,108.56,18000.0,6.28,35.84,18000.0,10.08,5.89,18000.0,39.4,8.52,7.57,9.14
instance_198,18000.0,19.98,18000.0,18000.0,16.18,4.54,12.87,3.35,18000.0,5.5,115.82,18000.0,1.77,0.57,18000.0,1.84,0.65,6.02,2.1
instance_304,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_398,18000.0,240.69,18000.0,18000.0,413.4,41.23,18000.0,18000.0,18000.0,271.67,1550.45,18000.0,341.48,18000.0,18000.0,18000.0,18000.0,250.58,1268.44
instance_400,18000.0,21.26,18000.0,18000.0,8.13,1.78,1.93,18000.0,18000.0,7.58,18.81,18000.0,5.36,6.64,18000.0,890.9,14.69,8.65,2.39
instance_282,18000.0,3.18,18000.0,18000.0,1.36,3.67,0.37,409.27,18000.0,69.01,18000.0,18000.0,0.55,1.02,18000.0,34.52,8.8,62.57,0.25
instance_156,408.65,4.7,18000.0,421.39,5.44,3.55,10.72,3.38,18000.0,8.36,12.44,18000.0,1.37,3.77,18000.0,7.7,3.72,7.99,8.29
instance_18,18000.0,33.58,18000.0,18000.0,27.26,32.39,14.01,65.47,18000.0,20.2,34.77,18000.0,38.59,19.46,18000.0,23.11,20.54,14.5,16.03
instance_480,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_203,18000.0,6.39,18000.0,18000.0,4.07,2.94,3.62,4.36,18000.0,1.62,48.25,1373.14,1.17,0.49,1016.73,3.2,0.48,1.4,0.91
instance_563,18000.0,5.55,18000.0,18000.0,5.64,4.32,1.3,220.73,139.44,9.39,12.67,18000.0,4.49,14.48,18000.0,105.49,21.14,315.77,1.94
instance_44,18000.0,27.51,18000.0,18000.0,25.78,50.65,10.51,154.04,18000.0,11.48,31.14,18000.0,25.27,14.96,18000.0,38.27,18.6,13.99,15.36
instance_362,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_440,18000.0,18000.0,18000.0,18000.0,18000.0,17.94,18000.0,0.39,18000.0,18000.0,18000.0,18000.0,86.24,1523.22,18000.0,1.11,6.96,18000.0,96.6
instance_502,18000.0,0.19,18000.0,18000.0,0.18,0.07,0.17,0.87,18000.0,0.06,0.28,18000.0,0.07,0.11,18000.0,0.26,0.1,0.07,0.15
instance_428,18000.0,1.02,18000.0,18000.0,454.19,1.06,18000.0,0.07,18000.0,18000.0,18000.0,5.57,0.43,0.29,4.95,0.12,0.26,18000.0,0.54
instance_302,18000.0,20.28,18000.0,18000.0,0.82,1.69,0.84,32.99,18000.0,0.74,21.77,18000.0,1.71,5.29,18000.0,13.73,4.95,0.96,1.48
instance_436,18000.0,0.02,25.63,18000.0,0.04,0.25,0.9,0.03,24.27,18000.0,959.01,18000.0,0.08,0.0,18000.0,0.02,0.0,18000.0,0.11
instance_514,18000.0,0.04,18000.0,18000.0,0.03,0.03,0.08,0.37,18000.0,0.02,0.07,21.07,0.04,0.04,23.45,0.11,0.03,0.02,0.04
instance_3,18000.0,22.73,18000.0,18000.0,23.56,37.52,12.04,412.24,18000.0,19.28,50.09,18000.0,19.98,18.13,18000.0,69.21,50.61,18.9,24.18
instance_163,18000.0,35.46,18000.0,18000.0,37.27,58.51,87.73,25.0,18000.0,58.18,172.04,18000.0,5.32,34.42,18000.0,29.77,31.13,79.65,51.23
instance_592,18000.0,339.93,208.84,18000.0,24.86,52.27,78.58,316.32,40.98,460.94,18000.0,18000.0,50.32,55.05,18000.0,30.35,53.67,0.73,27.53
instance_559,18000.0,231.08,18000.0,18000.0,217.29,260.71,67.06,907.99,18000.0,100.69,18000.0,18000.0,26.43,67.86,18000.0,632.26,86.07,18000.0,76.97
instance_394,18000.0,6.33,18000.0,18000.0,3.34,0.72,0.66,18000.0,18000.0,2.74,6.72,18000.0,0.88,3.61,18000.0,665.79,6.71,3.17,2.25
instance_184,403.28,10.75,18000.0,399.35,12.0,2.7,40.8,6.43,18000.0,19.31,31.3,244.65,2.25,7.95,273.08,11.84,8.06,22.05,4.04
instance_236,0.14,0.04,2.02,0.13,0.04,0.02,0.03,0.49,1.62,0.01,0.23,0.1,0.02,0.09,0.11,0.63,0.09,0.01,0.02
instance_28,18000.0,489.77,18000.0,18000.0,849.48,482.99,592.29,18000.0,18000.0,18000.0,18000.0,18000.0,159.48,18000.0,18000.0,18000.0,614.21,1721.96,436.24
instance_175,116.26,1.44,18000.0,117.54,1.28,0.69,2.23,1.39,18000.0,2.29,7.33,70.82,0.39,0.77,51.58,2.38,0.73,3.64,0.67
instance_496,18000.0,0.12,18000.0,18000.0,0.12,0.06,0.04,0.38,18000.0,0.06,0.27,59.73,0.03,0.04,49.83,0.1,0.04,0.07,0.03
instance_478,64.33,17.39,18000.0,63.27,15.57,15.21,98.5,67.43,18000.0,17.84,56.04,32.11,10.49,18.99,40.71,104.09,20.26,19.18,12.78
instance_351,18000.0,444.07,18000.0,18000.0,388.8,557.07,496.63,215.54,18000.0,640.84,150.32,18000.0,541.43,98.1,18000.0,51.89,94.96,219.55,413.72
instance_41,18000.0,528.81,18000.0,18000.0,742.08,447.42,512.72,18000.0,18000.0,751.58,18000.0,18000.0,257.42,18000.0,18000.0,18000.0,1017.22,549.74,661.42
instance_401,18000.0,11.27,18000.0,18000.0,5.22,4.13,2.96,18000.0,18000.0,48.34,53.7,18000.0,1.85,5.38,18000.0,487.18,4.03,50.71,5.99
instance_530,18000.0,41.22,18000.0,18000.0,4.97,2.19,2.28,18000.0,18000.0,4.13,23.09,18000.0,0.63,23.85,18000.0,536.43,26.32,2.34,1.66
instance_29,18000.0,52.02,18000.0,18000.0,44.26,105.04,13.01,128.6,18000.0,32.34,69.51,18000.0,38.33,30.2,18000.0,46.56,52.09,30.21,27.94
instance_455,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_99,18000.0,253.39,18000.0,18000.0,258.25,7.64,467.87,217.83,18000.0,382.31,890.86,18000.0,42.28,36.38,18000.0,39.54,35.01,414.9,131.84
instance_573,18000.0,1.28,41.38,18000.0,1.2,4.33,0.1,29.87,17.84,14.3,27.07,0.16,0.15,0.37,3.99,37.34,0.24,0.24,0.16
instance_26,18000.0,30.36,18000.0,18000.0,27.84,33.67,11.82,208.09,18000.0,16.47,58.24,18000.0,26.1,14.35,18000.0,27.81,27.98,14.25,14.46
instance_232,18000.0,218.0,18000.0,18000.0,309.01,68.32,443.03,18000.0,18000.0,115.65,962.41,18000.0,56.77,341.15,18000.0,18000.0,304.79,209.51,135.1
instance_250,18000.0,68.39,18000.0,18000.0,54.32,46.55,35.0,18000.0,18000.0,352.19,18000.0,18000.0,5.03,11.6,18000.0,214.37,23.18,381.69,16.52
instance_599,18000.0,275.43,18000.0,18000.0,292.06,42.69,293.8,569.44,18000.0,38.22,86.51,18000.0,30.68,176.06,18000.0,873.38,140.26,60.83,19.43
instance_499,18000.0,0.77,18000.0,18000.0,0.8,0.76,0.2,17.36,18000.0,0.27,0.96,18000.0,0.3,0.85,18000.0,5.49,0.67,0.51,0.24
instance_249,18000.0,3.67,18000.0,18000.0,1.66,3.25,0.92,829.53,18000.0,61.3,18000.0,18000.0,0.42,0.71,18000.0,66.27,6.4,130.31,0.29
instance_484,18000.0,4.62,18000.0,18000.0,9.66,18000.0,18000.0,347.11,18000.0,18000.0,18000.0,39.65,18000.0,13.88,38.77,55.7,17.61,18000.0,1452.58
instance_361,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1434.38,18000.0,18000.0,1757.37,18000.0,18000.0,18000.0,18000.0,18000.0
instance_145,122.38,0.87,18000.0,127.32,0.82,0.85,0.59,0.96,18000.0,0.48,2.11,19.61,0.45,0.4,25.22,1.3,0.56,1.0,1.11
instance_384,18000.0,4.35,18000.0,18000.0,7.78,1.19,6.17,19.28,18000.0,1.36,5.77,18000.0,1.72,1.65,18000.0,4.72,0.81,1.42,1.77
instance_76,18000.0,11.16,18000.0,18000.0,11.36,6.0,7.49,105.51,18000.0,12.05,86.84,18000.0,2.26,2.0,18000.0,25.67,3.17,16.69,11.41
instance_337,18000.0,95.77,18000.0,18000.0,91.29,72.18,118.83,71.89,18000.0,19.32,50.31,18000.0,72.44,42.02,18000.0,62.45,42.6,52.63,66.52
instance_450,40.16,0.96,1051.47,40.27,1.91,589.82,18000.0,20.2,18000.0,18000.0,18000.0,3.76,494.74,22.17,6.07,14.72,12.0,18000.0,744.88
instance_327,18000.0,1345.95,18000.0,18000.0,1184.71,1637.71,931.61,984.09,18000.0,1458.18,1001.36,18000.0,1627.96,197.36,18000.0,153.51,200.22,1121.63,822.46
instance_235,18000.0,143.81,18000.0,18000.0,98.86,64.81,105.59,18000.0,18000.0,68.58,428.58,18000.0,54.65,182.46,18000.0,18000.0,196.33,82.1,59.41
instance_162,18000.0,19.7,18000.0,18000.0,17.18,85.31,66.1,20.09,18000.0,79.23,111.36,18000.0,21.39,16.68,18000.0,19.26,22.02,85.53,75.08
instance_273,18000.0,7.41,18000.0,18000.0,15.03,50.94,40.84,18000.0,18000.0,1783.64,18000.0,18000.0,10.2,230.48,18000.0,172.85,14.04,1727.29,139.68
instance_524,809.44,28.1,18000.0,821.04,0.57,0.74,0.27,138.55,18000.0,1.78,7.3,233.0,0.12,2.34,261.69,81.27,10.94,1.68,0.28
instance_147,18000.0,35.39,18000.0,18000.0,40.31,125.45,68.62,12.34,18000.0,96.29,211.89,18000.0,27.57,19.65,18000.0,42.91,24.98,70.95,31.48
instance_126,2.93,0.07,3.64,2.92,0.1,0.05,0.01,0.24,18000.0,0.03,0.4,17.4,0.01,0.0,14.43,0.05,0.0,0.07,0.01
instance_221,18000.0,6.34,18000.0,18000.0,5.42,3.2,4.53,3.47,18000.0,2.63,66.65,1118.69,1.27,0.53,1705.68,1.41,0.51,2.38,1.03
instance_262,18000.0,5.03,18000.0,18000.0,4.17,6.42,1.82,18000.0,18000.0,217.35,18000.0,18000.0,1.31,1.56,18000.0,394.81,15.19,233.44,2.7
instance_397,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_186,18000.0,4.25,18000.0,18000.0,4.05,7.57,5.38,2.86,18000.0,6.17,23.34,565.22,1.36,1.3,598.2,2.18,2.14,5.95,4.02
instance_490,18000.0,5.43,18000.0,18000.0,4.01,0.95,1.53,45.64,18000.0,1.36,2.44,18000.0,2.13,2.46,18000.0,9.91,1.55,1.79,1.18
instance_20,18000.0,287.59,18000.0,18000.0,366.19,582.96,293.61,18000.0,18000.0,493.9,18000.0,18000.0,524.64,18000.0,18000.0,829.27,416.12,306.41,454.35
instance_121,18000.0,0.14,621.0,18000.0,0.15,0.53,0.59,0.37,620.96,18000.0,18000.0,0.81,0.13,0.08,1.21,0.56,0.06,18000.0,0.31
instance_538,18000.0,1529.58,18000.0,18000.0,116.94,44.16,347.91,18000.0,18000.0,18000.0,18000.0,18000.0,37.32,456.41,18000.0,18000.0,56.07,18000.0,66.59
instance_164,414.96,11.65,18000.0,436.86,16.15,8.45,62.6,5.64,18000.0,16.25,32.1,310.76,6.21,11.7,222.52,15.16,7.13,14.17,9.51
instance_108,18000.0,574.61,18000.0,18000.0,478.89,8.78,343.87,229.35,18000.0,463.56,1277.85,18000.0,131.91,70.82,18000.0,40.34,39.07,475.84,25.94
instance_258,18000.0,2.41,18000.0,18000.0,7.43,2.57,1.28,18000.0,18000.0,67.42,18000.0,18000.0,0.45,2.28,18000.0,47.56,4.11,69.59,0.61
instance_409,18000.0,5.15,18000.0,18000.0,4.94,0.32,0.12,5.09,18000.0,0.26,2.57,18000.0,0.23,0.44,18000.0,3.01,0.42,0.32,0.36
instance_486,1220.22,35.69,18000.0,1220.94,36.92,2.21,50.78,35.84,18000.0,0.76,9.07,18000.0,2.29,3.31,18000.0,32.41,3.19,1.15,2.58
instance_532,18000.0,44.95,18000.0,18000.0,5.66,3.26,1.25,18000.0,18000.0,2.32,12.69,18000.0,0.4,211.32,18000.0,132.62,39.68,2.39,5.34
instance_470,19.0,7.2,18000.0,18.73,7.3,1398.97,18000.0,281.4,18000.0,18000.0,18000.0,103.67,18000.0,22.24,112.23,21.14,30.59,18000.0,1171.99
instance_331,18000.0,83.83,18000.0,18000.0,84.13,67.7,62.86,124.51,18000.0,54.29,72.93,18000.0,65.97,25.6,18000.0,81.13,26.86,48.99,51.07
instance_396,18000.0,18000.0,18000.0,18000.0,302.47,951.79,18000.0,18000.0,18000.0,546.62,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,465.07,792.32
instance_169,1095.27,30.93,18000.0,1085.63,42.77,7.54,203.63,18.11,18000.0,42.81,166.6,912.69,17.22,40.31,722.73,45.1,24.52,49.64,12.87
instance_446,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.01,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,5.24,879.07,18000.0,663.68
instance_57,18000.0,5.28,18000.0,18000.0,3.52,1.08,21.51,15.16,18000.0,42.79,89.18,18000.0,1.19,0.46,18000.0,3.44,0.77,40.47,2.09
instance_485,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_388,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_360,18000.0,99.01,18000.0,18000.0,67.73,105.98,62.84,46.64,18000.0,102.83,28.79,18000.0,102.62,9.21,18000.0,12.47,9.26,75.94,76.11
instance_137,7.59,0.07,3.85,7.63,0.05,0.05,0.02,0.11,18000.0,0.05,0.73,6.49,0.02,0.01,6.79,0.07,0.01,0.04,0.03
instance_540,18000.0,0.32,18000.0,18000.0,0.28,0.33,0.05,0.55,18000.0,49.94,87.77,18000.0,0.05,0.07,18000.0,23.64,0.05,41.37,0.07
instance_498,18000.0,0.17,18000.0,18000.0,0.16,0.07,0.13,1.09,18000.0,0.05,0.26,251.67,0.08,0.15,240.21,0.27,0.09,0.06,0.09
instance_414,18000.0,0.3,18000.0,18000.0,2.58,0.37,3.35,2.81,18000.0,18000.0,18000.0,11.0,0.09,0.12,4.23,3.53,0.08,18000.0,1.58
instance_549,18000.0,12.15,18000.0,18000.0,1.91,2.24,1.17,846.74,18000.0,4.83,17.14,18000.0,2.52,22.97,18000.0,185.35,26.52,6.78,1.89
instance_513,18000.0,0.19,18000.0,18000.0,0.18,0.07,0.1,0.59,18000.0,0.08,0.29,18000.0,0.07,0.17,18000.0,0.31,0.15,0.08,0.09
instance_318,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_525,80.86,427.83,18000.0,80.39,0.3,0.54,0.17,35.78,18000.0,0.45,2.24,64.8,0.09,5.75,52.85,16.29,5.36,0.32,0.15
instance_577,18000.0,12.69,18000.0,18000.0,11.91,5.65,3.4,18000.0,18000.0,27.41,20.27,18000.0,4.87,12.53,18000.0,115.21,23.38,29.62,3.0
instance_339,18000.0,123.29,18000.0,18000.0,119.31,212.08,186.31,245.9,18000.0,107.81,104.84,18000.0,213.88,68.2,18000.0,80.16,73.28,119.37,126.34
instance_329,18000.0,28.59,18000.0,18000.0,25.56,28.59,18.88,28.94,18000.0,25.55,23.88,18000.0,27.7,4.71,18000.0,10.5,4.87,18.43,20.55
instance_1,18000.0,81.96,18000.0,18000.0,115.16,80.53,123.56,18000.0,18000.0,259.21,594.07,18000.0,47.91,18000.0,18000.0,483.59,386.09,243.25,88.8
instance_230,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_566,18000.0,18000.0,18000.0,18000.0,75.6,103.76,29.67,18000.0,754.1,18000.0,18000.0,18000.0,98.49,40.7,18000.0,135.66,42.86,3.02,83.77
instance_270,18000.0,4.55,18000.0,18000.0,3.08,3.28,2.6,365.84,18000.0,120.62,18000.0,18000.0,0.62,0.72,18000.0,48.82,4.42,118.56,1.55
instance_231,18000.0,66.4,18000.0,18000.0,79.2,14.52,25.15,27.37,18000.0,200.47,329.52,18000.0,13.74,15.61,18000.0,15.95,15.17,29.0,16.6
instance_348,18000.0,613.15,18000.0,18000.0,556.86,787.9,772.31,275.3,18000.0,838.57,156.93,18000.0,818.82,111.31,18000.0,69.64,101.82,368.49,635.23
instance_509,18000.0,0.04,18000.0,18000.0,0.04,0.03,0.05,0.49,18000.0,0.02,0.07,36.6,0.04,0.13,38.68,0.12,0.04,0.03,0.05
instance_127,18000.0,1.1,18000.0,18000.0,1.1,0.67,1.27,4.1,18000.0,0.39,2.51,18000.0,1.05,0.43,18000.0,1.09,0.73,0.41,0.72
instance_574,18000.0,7.03,18000.0,18000.0,11.15,2.49,3.04,1366.99,18000.0,1588.87,16.92,18000.0,1.8,8.01,18000.0,80.48,51.55,227.74,3.05
instance_172,21.52,0.51,18000.0,22.32,0.49,0.35,0.43,0.79,18000.0,0.8,4.15,28.2,0.18,0.35,23.1,1.04,0.33,0.63,0.76
instance_441,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.93,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.8,18000.0,18000.0,18000.0
instance_224,18000.0,19.52,18000.0,18000.0,39.59,5.33,32.44,3.88,18000.0,11.86,175.84,1206.46,2.29,0.55,1379.32,1.58,0.61,11.15,3.86
instance_334,18000.0,61.54,18000.0,18000.0,59.17,76.36,75.84,47.02,18000.0,54.18,59.81,18000.0,77.28,29.27,18000.0,30.27,29.54,61.24,93.67
instance_407,18000.0,5.46,18000.0,18000.0,5.04,0.4,0.28,9.05,18000.0,0.6,3.34,18000.0,0.25,0.68,18000.0,6.17,0.79,0.54,0.41
instance_182,18000.0,4.12,18000.0,18000.0,3.6,5.52,4.36,1.98,18000.0,4.66,13.07,18000.0,1.18,1.77,18000.0,1.58,4.05,5.52,5.3
instance_178,597.89,5.11,18000.0,595.87,7.82,3.22,34.0,7.08,18000.0,13.96,34.33,1001.43,3.6,7.02,547.64,13.58,8.3,15.13,5.81
instance_88,18000.0,115.9,18000.0,18000.0,208.69,77.64,34.56,302.43,18000.0,28.57,131.43,18000.0,36.23,18.69,18000.0,79.64,28.76,30.74,45.92
instance_558,18000.0,72.93,18000.0,18000.0,78.99,200.57,27.16,585.44,18000.0,215.12,18000.0,18000.0,15.79,35.0,18000.0,564.54,51.89,143.63,43.69
instance_133,0.2,0.1,3.75,0.2,0.08,0.05,0.01,0.12,18000.0,0.06,0.6,15.08,0.01,0.05,13.71,0.07,0.03,0.06,0.01
instance_363,18000.0,206.38,18000.0,18000.0,181.17,202.98,160.97,84.95,18000.0,241.43,56.03,18000.0,198.31,27.76,18000.0,31.95,26.71,100.57,168.31
instance_539,976.58,80.46,18000.0,961.54,0.64,0.8,0.38,290.46,18000.0,2.16,10.46,18000.0,0.24,14.77,178.69,36.68,3.24,1.7,0.43
instance_238,18000.0,271.13,18000.0,18000.0,128.97,39.2,163.24,18000.0,18000.0,77.51,423.32,18000.0,41.34,224.99,18000.0,18000.0,228.24,74.27,56.24
instance_269,18000.0,5.7,18000.0,18000.0,16.84,1.88,3.77,18000.0,18000.0,62.05,18000.0,18000.0,3.07,4.03,18000.0,239.1,4.68,60.84,3.87
instance_47,18000.0,110.66,18000.0,18000.0,130.62,134.23,209.06,18000.0,18000.0,194.03,346.26,18000.0,65.64,18000.0,18000.0,1001.12,417.92,240.37,175.14
instance_292,18000.0,1.94,18000.0,18000.0,1.79,1.61,0.27,45.95,18000.0,18.14,591.68,18000.0,0.29,0.4,18000.0,5.21,0.93,17.89,0.14
instance_264,18000.0,3.6,18000.0,18000.0,2.09,4.22,0.75,408.44,18000.0,72.27,18000.0,18000.0,0.58,0.9,18000.0,26.79,7.91,84.72,0.51
instance_516,801.12,0.96,18000.0,839.1,0.87,1.79,0.51,47.16,18000.0,0.66,0.87,18000.0,0.63,0.92,18000.0,8.35,1.46,0.41,0.92
instance_276,18000.0,3.61,18000.0,18000.0,1.52,4.12,1.04,1211.82,18000.0,206.85,18000.0,18000.0,0.67,0.98,18000.0,99.21,6.59,232.46,0.88
instance_180,34.94,0.58,18000.0,35.33,0.62,0.39,0.25,0.59,18000.0,0.28,1.43,15.3,0.23,0.27,15.78,0.94,0.28,0.24,0.12
instance_93,18000.0,8.57,18000.0,18000.0,7.82,6.74,12.31,163.21,18000.0,11.56,17.61,18000.0,2.12,2.93,18000.0,29.56,2.31,14.43,11.12
instance_32,18000.0,51.41,18000.0,18000.0,49.76,42.34,23.76,425.65,18000.0,35.78,88.72,18000.0,51.09,20.41,18000.0,49.2,67.11,32.22,29.98
